"","state","account.length","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.day.charge.permin","total.eve.minutes","total.eve.calls","total.eve.charge.permin","total.night.minutes","total.night.calls","total.night.charge.permin","total.intl.minutes","total.intl.calls","total.intl.charge.permin","number.customer.service.calls","Churn","decision.prediction","random.prediction","knn.predict","naive.bayes.predict"
"101","AL",-0.618863849493566," no"," yes",2.90640821734955,1.87749815899857,0.53904895268746,0.170003601008282,1.45820135239029,0.708357369737665,0.085,-0.705795258112965,-0.89788064004632,0.0450090744101633,0.0406444421250184,-1.09373050244951,0.270192307692308,-0.456451216166393," False."," False."," False."," False."," False."
"102","HI",-1.49704926259499," yes"," yes",1.03207233244,-0.638761880065845,0.963477383136693,0.170013568521031,1.30914353256624,0.498505821487914,0.0850076103500761,0.0504768989302677,-0.123483921232363,0.045,0.239618582265028,0.607801664932654,0.269724770642202,-1.23526104680517," False."," False."," False."," False."," False."
"103","PA",-0.386403004849073," no"," no",-0.542369810884019,0.925451958492999,0.751263167912077,0.170008756567426,-0.750752727502231,0.131265612050851,0.084996938150643,0.998392954079824,0.754165693423454,0.045,-0.99402108660303,1.17497905406004,0.27051282051282,-0.456451216166393," False."," False."," False."," False."," False."
"104","RI",0.104347667178191," no"," no",-0.542369810884019,0.0796178087537719,1.81233424403516,0.169989165763814,-0.678294065087762,-0.340900371511088,0.0850119904076738,0.52855630065787,0.28952766213508,0.0449822380106572,-1.39196936688305,2.30933383231481,0.270588235294118,-0.456451216166393," False."," False."," False."," False."," False."
"105","LA",-0.153942160204579," no"," no",-0.542369810884019,-1.79357654112534,-0.522022123435623,0.169977168949772,-0.564430452722168,1.70515222392398,0.0850261172373767,-0.951017020206003,-0.588121952520737,0.044980443285528,-0.914431430547027,0.0406242758052674,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"106","DC",-0.489718935802181," no"," yes",1.33196607402553,0.743925908092343,-0.203700800598698,0.17,0.876461805576984,-0.28843748444865,0.0849937990905333,0.079326518000037,0.134648318372289,0.0449852507374631,-1.86950730321907,0.607801664932654,0.269642857142857,1.87997827574995," False."," False."," False."," False."," False."
"108","AL",-0.748008763184951," no"," yes",1.48191294481829,0.153000680192335,0.273781183656689,0.170010615711253,2.50574658615376,1.44283778861179,0.0849968808484092,-0.779979992863801,1.06392438094904,0.045021645021645,-0.237919354070995,1.74215644318743,0.270103092783505,-0.456451216166393," False."," False."," False."," False."," False."
"109","IN",-1.08378553878255," no"," no",-0.542369810884019,1.43526980217144,-0.840343446272548,0.170015698587127,-0.115186745752462,-0.131048823261337,0.085,-0.275111659142841,0.960671485107176,0.0450053705692803,1.27428411099308,-1.09373050244951,0.27037037037037,1.87997827574995," False."," False."," False."," False."," True."
"111","FL",0.543440373728901," no"," yes",2.23164729878211,-0.2370872153495,-0.946450553884856,0.169976218787158,1.73354426956527,0.236191386175726,0.0849982350864808,0.911844096870517,1.88994754768392,0.0449958982772765,0.160028926209024,-0.526553113322119,0.270093457943925,-0.456451216166393," False."," False."," False."," False."," False."
"112","VA",0.853388166588225," no"," no",-0.542369810884019,-0.721800392483166,0.804316721718231,0.170020964360587,-1.27245509688641,0.970671805049853,0.0850108616944243,-0.00310096505644623,0.0313954225304281,0.0449849548645938,-0.55627797829501,-0.526553113322119,0.269662921348315,1.10116844511117," False."," False."," False."," False."," False."
"113","CT",-0.980469607829445," no"," yes",0.957098897043619,-1.20072018502958,0.751263167912077,0.169991546914624,1.12282125778618,-0.183511710323775,0.0849881796690307,-0.551243727382059,-1.10438643173004,0.0450231481481481,-0.357303838155,0.0406242758052674,0.270212765957447,-0.456451216166393," False."," False."," False."," False."," False."
"114","NC",0.517611390990624," no"," no",-0.542369810884019,1.46809898149921,0.857370275524385,0.170019493177388,-1.33042202681798,-1.12784367744765,0.0849963045084996,0.180300184744229,1.63181530807927,0.0449831973115698,-1.11340557068704,0.607801664932654,0.270666666666667,-1.23526104680517," False."," False."," False."," False."," False."
"115","PA",-0.153942160204579," no"," no",-0.542369810884019,0.104722475298544,0.645156060299768,0.169983862291555,0.356829683690364,-0.393363258573525,0.0850092250922509,0.648076151089771,-2.13691539014865,0.045021645021645,-0.715457290407017,-1.09373050244951,0.270588235294118,-0.456451216166393," False."," False."," False."," False."," False."
"116","MI",-1.18710146973566," no"," no",-0.542369810884019,0.743925908092343,0.0615669684320728,0.17,-1.04886836715033,0.498505821487914,0.0850235057085292,-0.983988013428596,1.52856241223741,0.0449934123847167,0.637566862545046,2.30933383231481,0.269747899159664,1.10116844511117," False."," False."," False."," False."," False."
"118","GA",0.233492580869576," no"," no",-0.542369810884019,-1.26637854368513,1.069584490749,0.169973890339426,0.830916360630746,-0.498289032698401,0.0849812265331665,-0.705795258112965,0.650912797581593,0.0450090744101633,0.916130658741059,0.607801664932654,0.26984126984127,0.322358614472388," False."," False."," False."," False."," False."
"119","PA",0.310979529084407," no"," no",-0.542369810884019,-0.422475522141659,-0.0975936929863896,0.169987389659521,0.100118993993389,1.1805233532996,0.0849804305283757,-0.351357080970088,1.21880372471183,0.044986301369863,0.398797894377035,-0.526553113322119,0.269911504424779,0.322358614472388," False."," False."," False."," False."," False."
"120","DE",0.28515054634613," yes"," yes",2.15667386338573,1.23057021342176,2.55508399732132,0.16998361998362,0.00281736160824455,-1.86232409632178,0.084977466199299,-1.13647885708309,0.496033453818802,0.0450138504155125,2.03038584352511,-0.526553113322119,0.27012987012987,0.322358614472388," True."," True."," True."," False."," False."
"123","MT",-1.05795655604428," no"," no",-0.542369810884019,1.0413196502381,1.12263804455516,0.170008532423208,-0.916372527306731,1.02313469211229,0.0849967804249839,-1.42291436070437,0.186274766293219,0.0449808429118774,-0.357303838155,0.0406242758052674,0.270212765957447,-0.456451216166393," False."," False."," False."," False."," False."
"124","NE",0.440124442775792," no"," no",-0.542369810884019,-0.870497263556044,0.273781183656689,0.170014771048744,-1.25796336440351,-0.498289032698401,0.085014409221902,0.184421558897053,-0.381616160837015,0.0449880095923261,-1.94909695927508,-0.526553113322119,0.27037037037037,-0.456451216166393," False."," False."," False."," False."," False."
"125","ME",-0.644692832231843," no"," no",-0.542369810884019,1.77514836462373,0.698209614105923,0.170007342143906,1.08969729782528,-0.498289032698401,0.0850118953211737,1.15088379773432,0.650912797581593,0.0449882537196554,0.239618582265028,0.607801664932654,0.269724770642202,-0.456451216166393," True."," True."," True."," True."," False."
"126","NJ",0.750072235635117," no"," no",-0.542369810884019,1.59169118602732,-0.203700800598698,0.169988588817041,-0.489901542810143,1.33791201448692,0.0849914724275156,0.0525375860066797,0.0830218704513585,0.0449777337951509,-1.11340557068704,0.607801664932654,0.270666666666667,-0.456451216166393," False."," False."," True."," False."," False."
"127","DE",-0.489718935802181," no"," no",-0.542369810884019,-2.19718233403743,1.33485225977977,0.170014992503748,0.0918380040031637,-0.498289032698401,0.085,1.13645898819943,0.547659901739732,0.0449941107184923,1.91100135944111,-1.09373050244951,0.270198675496689,-0.456451216166393," False."," False."," False."," False."," False."
"128","VT",-1.67785214176292," no"," yes",1.93175355719658,0.790272984790382,0.592102506493614,0.170009033423668,1.58448644974122,-0.760603468010589,0.0850054328141977,0.481160497900393,0.134648318372289,0.044997756841633,-0.0787400419589875,0.0406242758052674,0.27029702970297,-0.456451216166393," False."," False."," False."," False."," False."
"129","NC",0.310979529084407," yes"," no",-0.542369810884019,-0.876290648143299,0.00851341462591868,0.170022205773501,0.574205670933771,1.1805233532996,0.0849978002639683,-0.485301740936873,0.547659901739732,0.045,1.15489962690907,0.0406242758052674,0.26969696969697,-0.456451216166393," True."," True."," True."," True."," False."
"130","CT",0.905046132064779," no"," no",-0.542369810884019,1.1649118547662,-1.42393253814024,0.170016611295681,0.0649247865349322,-2.01971275750909,0.085002466699556,0.275091790259185,-1.2076393275719,0.0449976514795679,-1.03381591463103,0.607801664932654,0.27012987012987,-0.456451216166393," False."," False."," False."," False."," False."
"131","NH",1.2149939249241," no"," no",-0.542369810884019,-0.192671266847212,0.114620522238227,0.170029325513196,0.14359419144207,0.60343159561279,0.0849878934624697,-0.108196005953462,0.341154110056011,0.044981986618631,-0.198124526042993,-1.66090789157689,0.270408163265306,1.10116844511117," False."," False."," False."," False."," False."
"132","KY",-1.31624638342705," no"," yes",2.45656760497126,-0.428268906728914,-0.468968569629469,0.169993682880606,0.282300773778339,-1.54754677394715,0.0849906191369606,-1.57746589143528,1.6834417560002,0.0450406504065041,1.47325825113309,-1.09373050244951,0.27,0.322358614472388," False."," False."," False."," False."," False."
"133","CO",-1.16127248699738," no"," yes",1.25699263862915,0.409840730227305,-0.628129231047931,0.170004957858205,1.0793460603375,-0.183511710323775,0.0849821215733016,2.01637236982739,-0.226736817074224,0.0449899125756557,-0.954226258575028,0.607801664932654,0.269620253164557,-1.23526104680517," False."," False."," False."," False."," False."
"134","NH",1.29248087313893," no"," no",-0.542369810884019,-0.22550044617499,0.167674076044381,0.170023696682464,1.00481715042547,1.28544912742448,0.085006045949214,1.05403150514295,-0.175110369153294,0.0449940167530913,0.120234098181022,0.0406242758052674,0.269811320754717,-0.456451216166393," False."," False."," False."," False."," False."
"135","MA",-0.67052181497012," no"," no",-0.542369810884019,-0.744973930832186,-0.0445401391802355,0.169978858350951,-0.237331348108281,-1.96724987044665,0.0850079744816587,-1.73819948339542,-2.60155342143702,0.0449652777777778,0.677361690573048,0.607801664932654,0.27,0.322358614472388," False."," False."," False."," False."," False."
"136","LA",-0.0506262292514713," no"," no",-0.542369810884019,0.0409952448387388,-1.26477187672178,0.169989047097481,-0.226980110620499,-1.7573983221969,0.0849946977730647,-1.2745448912027,-0.94950708796725,0.0450254175744372,-0.317509010126999,-0.526553113322119,0.270526315789474,2.65878810638873," True."," False."," False."," True."," True."
"137","WV",0.388466477299238," no"," yes",1.55688638021467,1.6206581089636,-0.309807908211006,0.17000756429652,0.48104453354374,-1.12784367744765,0.0850089766606822,0.291577286870481,-0.588121952520737,0.0450163781001404,-0.118534869986989,0.0406242758052674,0.27,-0.456451216166393," False."," False."," False."," False."," False."
"138","IL",-1.10961452152083," no"," no",-0.542369810884019,0.448463294142339,-0.99950410769101,0.170004909180167,0.634242848362902,0.60343159561279,0.08501303214596,-1.6331044424984,-2.65317986935795,0.0449709060681629,-0.357303838155,-1.66090789157689,0.270212765957447,1.10116844511117," False."," False."," False."," False."," False."
"140","IN",-0.980469607829445," no"," no",-0.542369810884019,-0.851185981598527,2.55508399732132,0.170014662756598,0.421007356114608,0.0263398379259758,0.0849931787175989,-2.05760598023929,-1.36251867133469,0.0450351053159478,-1.31237971082705,-0.526553113322119,0.27,-1.23526104680517," False."," False."," False."," False."," False."
"141","CO",-0.205600125681133," no"," yes",1.70683325100744,-0.2370872153495,0.220727629850535,0.169976218787158,0.441709831090171,-1.3376952256974,0.0850158442734269,0.510010116970162,0.28952766213508,0.0449843958983504,-0.834841774491023,-1.09373050244951,0.269512195121951,-1.23526104680517," False."," False."," False."," False."," False."
"142","DC",1.86071849338103," no"," yes",2.00672699259297,-1.06554121132696,1.54706647500439,0.16999201915403,0.849548588108752,0.183728499113289,0.0849958437240233,0.903601348564869,0.496033453818802,0.044987674609696,-1.31237971082705,-0.526553113322119,0.27,1.10116844511117," False."," False."," False."," False."," False."
"143","TX",-0.851324694138059," no"," no",-0.542369810884019,0.722683497939074,-0.522022123435623,0.169986232216613,0.81228413315274,0.0263398379259758,0.0850083752093802,-0.10613531887705,0.28952766213508,0.0450102880658436,-1.47155902293905,0.0406242758052674,0.26969696969697,-1.23526104680517," False."," False."," False."," False."," False."
"144","IA",-0.128113177466302," no"," no",-0.542369810884019,0.340320115180246,-0.309807908211006,0.170015143866734,0.756387450718721,-0.28843748444865,0.0850063532401525,-1.48885634714956,1.11555082886997,0.0450117831893166,0.916130658741059,0.0406242758052674,0.26984126984127,0.322358614472388," False."," False."," False."," False."," False."
"145","UT",0.491782408252347," yes"," yes",0.58223172006171,-0.0323876265998239,-0.946450553884856,0.170022371364653,1.79151119949685,-0.813066355073026,0.0850052429220552,0.615105157867178,1.47693596431648,0.0449869224062772,-1.27258488279904,0.607801664932654,0.270422535211268,-0.456451216166393," False."," False."," False."," False."," False."
"146","AL",-0.0506262292514713," no"," yes",0.807152026250855,1.59169118602732,-2.21973584523256,0.169988588817041,-0.1938561506596,0.341117160300602,0.0850157728706625,1.93600557384732,0.186274766293219,0.0450085178875639,0.597772034517045,0.0406242758052674,0.270338983050847,1.10116844511117," False."," False."," False."," False."," False."
"147","CT",0.0785186844399139," no"," no",-0.542369810884019,-0.30660783039656,-0.734236338660239,0.169987849331713,0.11047023148117,-1.49508388688472,0.0850170815031723,-1.30133382319606,0.23790121421415,0.0450146627565982,0.478387550433039,0.607801664932654,0.270434782608696,-1.23526104680517," False."," False."," False."," False."," False."
"148","NV",-0.980469607829445," no"," no",-0.542369810884019,0.319077705026978,1.6531735826167,0.17,0.406515623631714,0.236191386175726,0.0849908759124088,-1.99372468087052,0.702539245502524,0.0450389105058366,0.916130658741059,0.0406242758052674,0.26984126984127,-0.456451216166393," False."," False."," False."," False."," False."
"149","IA",1.52494171778343," no"," no",-0.542369810884019,-1.49811392717533,-0.256754354404852,0.16997084548105,0.611470125889783,-0.235974597386212,0.0849847228284592,-0.0175257745913311,1.52856241223741,0.0449924509310518,1.31407893902108,-1.09373050244951,0.269852941176471,-0.456451216166393," False."," False."," False."," False."," False."
